year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1996,skoda,felicia,40.0,7.133333206176758,5.0,5.0,385.5,163.5,142.0,145.0,17.0,6535.1806640625
1996,rover,800,129.0,8.433333396911621,5.0,4.0,488.0,173.0,139.0,217.0,8.699999809265137,20169.27734375
1996,saab,900,96.0,9.266666412353516,5.0,3.0,463.5,171.0,144.0,200.0,11.0,17276.90234375
1996,seat,cordoba,44.0,6.699999809265137,5.0,4.0,411.0,164.0,141.0,157.0,15.600000381469727,9742.35546875
1996,rover,100,44.0,6.0,5.0,3.0,357.0,156.0,138.0,155.0,14.800000190734863,7721.412109375
1996,daewoo,nexia,55.0,6.900000095367432,5.0,3.0,426.0,166.0,139.0,163.0,12.5,9616.6533203125
1996,lancia,Y10,44.0,6.433333396911621,5.0,3.0,373.5,169.0,143.0,160.0,13.300000190734863,8097.52685546875
1996,mercedes,E,100.0,8.199999809265137,5.0,5.0,480.0,180.0,143.0,205.0,11.300000190734863,26160.140625
1996,mitsubishi,lancer,55.0,6.4666666984558105,5.0,4.0,387.0,168.0,137.0,170.0,12.5,12469.4169921875
1996,mercedes,C,90.0,8.5,5.0,4.0,448.5,172.0,141.5,193.0,12.199999809265137,20313.44921875
1996,fiat,punto,40.0,6.366666793823242,5.0,3.0,376.0,162.5,145.0,150.0,16.5,7956.13720703125
1996,peugeot,605,98.0,8.699999809265137,5.0,4.0,476.5,180.0,141.0,205.0,10.899999618530273,21798.740234375
1996,peugeot,605,108.0,8.699999809265137,5.0,4.0,476.5,180.0,141.0,205.0,10.899999618530273,23757.3515625
1996,hyundai,pony,44.0,6.166666507720947,5.0,3.0,411.0,162.0,140.0,175.0,12.800000190734863,8417.6533203125
1996,rover,600,85.0,8.233333587646484,5.0,4.0,465.0,172.0,138.0,198.0,10.800000190734863,16275.34375
1996,suzuki,baleno,73.0,7.0333333015441895,5.0,4.0,387.0,169.0,139.0,175.0,,11789.7373046875
1996,citroen,XM,97.0,8.800000190734863,5.0,5.0,471.0,179.5,139.0,205.0,11.800000190734863,20429.462890625
1996,peugeot,106,37.0,6.400000095367432,5.0,3.0,356.5,161.0,137.0,165.0,13.699999809265137,8326.4150390625
1996,peugeot,406,81.0,7.4666666984558105,5.0,4.0,456.0,176.5,139.0,192.0,12.5,16923.013671875
1996,citroen,ZX,44.0,6.566666603088379,5.0,3.0,407.0,170.0,140.0,161.0,16.799999237060547,10281.1572265625
1996,lancia,Y10,44.0,6.433333396911621,5.0,3.0,373.5,169.0,143.0,160.0,13.300000190734863,8945.748046875
1996,peugeot,405,65.0,7.799999713897705,5.0,5.0,441.0,169.5,141.0,176.0,13.600000381469727,12244.7607421875
1996,mitsubishi,colt,55.0,6.4666666984558105,5.0,3.0,429.0,169.0,139.0,170.0,12.5,11124.4833984375
1996,peugeot,306,55.0,6.700000286102295,5.0,3.0,399.5,169.0,138.0,165.0,14.899999618530273,11552.01171875
1996,alfa romeo,GTV,110.0,8.133333206176758,4.0,2.0,428.5,178.0,132.0,215.0,8.399999618530273,21493.462890625
1996,daewoo,nexia,55.0,6.900000095367432,5.0,4.0,426.0,166.0,139.0,163.0,12.5,8763.5830078125
1996,mazda,121,39.0,6.599999904632568,5.0,4.0,381.0,165.5,147.0,165.0,11.399999618530273,7356.35986328125
1996,BMW,3,75.0,7.433333396911621,5.0,3.0,421.0,170.0,139.0,188.0,12.300000190734863,15509.197265625
1996,suzuki,baleno,71.0,7.0333333015441895,5.0,4.0,387.0,169.0,139.0,175.0,,10037.62109375
1996,fiat,brava/o,59.0,7.066666603088379,5.0,3.0,402.5,175.5,141.0,170.0,13.899999618530273,10915.17578125
1996,kia,sephia,59.0,7.266666889190674,4.0,5.0,436.0,169.0,139.0,172.0,11.199999809265137,9555.7890625
1996,alfa romeo,164,106.0,8.166666984558105,5.0,4.0,466.5,176.0,139.0,210.0,9.899999618530273,19966.236328125
1996,opel,vectra,55.0,6.733333110809326,5.0,4.0,448.0,171.0,143.0,175.0,15.5,14187.1611328125
1996,nissan,sunny,66.0,11.0,5.0,5.0,425.0,169.0,138.0,180.0,,12107.490234375
1996,rover,400,82.0,7.0,5.0,5.0,449.0,170.0,139.0,190.0,10.800000190734863,13634.8681640625
1996,rover,100,44.0,6.0,5.0,3.0,357.0,156.0,138.0,155.0,14.800000190734863,7178.861328125
1996,daewoo,espero,66.0,7.5,5.0,4.0,461.5,172.0,138.0,170.0,12.800000190734863,12568.8955078125
1996,renault,mégane,55.0,7.0333333015441895,5.0,5.0,413.0,170.0,142.0,170.0,14.300000190734863,12233.2138671875
1996,mazda,xedos,84.0,7.366666793823242,5.0,4.0,456.0,169.5,135.0,184.0,11.899999618530273,19036.490234375
1996,seat,ibiza,33.0,6.9666666984558105,5.0,3.0,381.5,164.0,141.0,138.0,22.299999237060547,8184.26953125
1996,citroen,saxo,37.0,5.833333492279053,5.0,3.0,372.0,159.5,138.0,149.0,19.100000381469727,8171.16796875
1996,audi,A6,92.0,8.199999809265137,5.0,4.0,479.5,178.5,143.0,200.0,11.199999809265137,21852.208984375
1996,citroen,AX,37.0,5.766666889190674,5.0,3.0,352.5,155.5,136.0,151.0,17.399999618530273,7311.044921875
1996,toyota,camry,100.0,8.633333206176758,5.0,4.0,472.5,177.0,142.0,205.0,9.699999809265137,21463.890625
1996,audi,A4,74.0,7.5,5.0,4.0,448.0,173.5,141.0,191.0,11.899999618530273,16799.275390625
1996,lancia,delta,76.0,7.633333206176758,5.0,3.0,401.0,170.5,140.0,190.0,11.0,11854.8232421875
1996,opel,astra,44.0,6.933333396911621,5.0,3.0,405.0,169.5,141.0,160.0,16.5,10039.2666015625
1996,hyundai,lantra,84.0,9.533333778381348,5.0,4.0,442.0,170.0,140.0,193.0,11.199999809265137,11061.9736328125
1996,BMW,3,75.0,7.433333396911621,5.0,3.0,421.0,170.0,139.0,188.0,12.300000190734863,15797.326171875
1996,audi,A8,142.0,9.633333206176758,5.0,4.0,503.5,188.0,144.0,236.0,8.300000190734863,38195.83984375
1996,rover,800,100.0,8.233333587646484,5.0,4.0,488.0,173.0,139.0,201.0,10.199999809265137,21239.4140625
1996,VW,polo,33.0,6.633333206176758,5.0,3.0,371.5,165.5,142.0,145.0,21.399999618530273,7836.458984375
1996,peugeot,405,55.0,7.799999713897705,5.0,5.0,441.0,169.5,141.0,176.0,13.600000381469727,14863.9990234375
1996,volvo,850,93.0,8.866666793823242,5.0,4.0,466.0,176.0,142.0,195.0,11.699999809265137,20640.013671875
1996,mazda,626,77.0,7.599999904632568,5.0,5.0,461.5,175.0,131.0,191.0,11.899999618530273,14225.4306640625
1996,daihatsu,domino,30.0,5.4666666984558105,4.0,3.0,331.0,139.5,144.0,135.0,15.600000381469727,5752.34130859375
1996,ford,escort,55.0,7.9666666984558105,5.0,5.0,410.5,169.0,140.0,169.0,14.399999618530273,10738.09765625
1996,nissan,almera,64.0,6.599999904632568,5.0,3.0,412.0,169.0,139.0,172.0,12.600000381469727,10846.75390625
1996,rover,mini,46.0,7.133333206176758,4.0,2.0,305.0,141.0,135.0,142.0,13.800000190734863,8695.3583984375
1996,volvo,940-960,96.0,9.066666603088379,5.0,4.0,487.0,175.0,141.0,190.0,10.5,20996.046875
1996,mazda,323,54.0,7.233333110809326,5.0,4.0,434.0,169.5,142.0,173.0,11.800000190734863,10608.6455078125
1996,toyota,carina2,73.0,6.5333333015441895,5.0,5.0,453.0,169.5,141.0,185.0,11.899999618530273,14304.091796875
1996,ford,scorpio,85.0,8.633333206176758,5.0,4.0,482.5,176.0,140.0,193.0,12.699999809265137,18783.794921875
1996,rover,200,55.0,6.400000095367432,5.0,3.0,397.0,169.0,142.0,166.0,12.5,10448.087890625
1996,peugeot,306,44.0,6.700000286102295,5.0,3.0,399.5,169.0,138.0,165.0,14.899999618530273,10738.09765625
1996,daewoo,espero,66.0,7.5,5.0,4.0,461.5,172.0,138.0,170.0,12.800000190734863,11759.4931640625
1996,mercedes,C,90.0,8.5,5.0,4.0,448.5,172.0,141.5,193.0,12.199999809265137,21239.73828125
1996,daewoo,espero,70.0,8.199999809265137,5.0,4.0,461.5,172.0,138.0,180.0,11.0,12478.3359375
1996,seat,toledo,66.0,7.266666412353516,5.0,5.0,432.0,166.0,142.0,182.0,12.0,11541.298828125
1996,lancia,kappa,114.0,9.566666603088379,5.0,4.0,468.5,182.5,146.0,205.0,9.800000190734863,21533.53125
1996,citroen,XM,97.0,8.800000190734863,5.0,5.0,471.0,179.5,139.0,205.0,11.800000190734863,21046.1328125
1996,nissan,almera,64.0,6.599999904632568,5.0,3.0,412.0,169.0,139.0,172.0,12.600000381469727,10874.7490234375
1996,ford,fiesta,37.0,6.066666603088379,5.0,5.0,374.5,160.5,138.0,143.0,18.100000381469727,8453.3955078125
1996,renault,mégane,55.0,7.0333333015441895,5.0,5.0,413.0,170.0,142.0,170.0,14.300000190734863,10645.6650390625
1996,alfa romeo,155,88.0,8.066666603088379,5.0,4.0,444.5,173.0,144.0,193.0,11.800000190734863,13812.4130859375
1996,lancia,kappa,107.0,9.566666603088379,5.0,4.0,468.5,182.5,146.0,205.0,9.800000190734863,23062.046875
1996,mitsubishi,galant,85.0,7.5,5.0,4.0,462.0,173.0,140.0,200.0,10.0,16562.154296875
1996,citroen,saxo,44.0,6.266666889190674,5.0,3.0,372.0,159.5,138.0,162.0,15.300000190734863,7613.671875
1996,mitsubishi,galant,85.0,7.5,5.0,4.0,462.0,173.0,140.0,200.0,10.0,14158.724609375
1996,rover,200,55.0,6.400000095367432,5.0,3.0,397.0,169.0,142.0,166.0,12.5,11859.263671875
1996,opel,omega,85.0,8.633333206176758,5.0,4.0,479.0,178.5,145.0,195.0,13.0,19982.30078125
1996,renault,twingo,40.0,6.5,4.0,5.0,343.5,163.0,142.5,150.0,14.0,7969.57666015625
1996,rover,800,129.0,8.433333396911621,5.0,4.0,488.0,173.0,139.0,217.0,8.699999809265137,30206.126953125
1996,nissan,almera,64.0,6.599999904632568,5.0,3.0,412.0,169.0,139.0,172.0,12.600000381469727,10334.9150390625
1996,kia,pride,47.0,6.5333333015441895,4.0,3.0,347.5,160.5,145.0,159.0,13.699999809265137,6393.94873046875
1996,toyota,carina2,73.0,6.5333333015441895,5.0,4.0,453.0,169.5,141.0,185.0,11.899999618530273,14702.7265625
1996,mazda,626,69.0,7.733333587646484,5.0,5.0,461.5,175.0,131.0,198.0,10.899999618530273,13617.5625
1996,rover,200,55.0,6.400000095367432,5.0,3.0,397.0,169.0,142.0,166.0,12.5,9955.9755859375
1996,seat,toledo,55.0,7.4666666984558105,5.0,5.0,432.0,166.0,142.0,170.0,13.300000190734863,13224.94921875
1996,audi,A4,74.0,7.5,5.0,4.0,448.0,173.5,141.0,191.0,11.899999618530273,17299.666015625
1996,volvo,S40/V40,85.0,8.0,5.0,4.0,448.0,172.0,141.0,195.0,10.5,17336.853515625
1996,volvo,S40/V40,85.0,8.0,5.0,4.0,448.0,172.0,141.0,195.0,10.5,18304.255859375
1996,mitsubishi,carisma,66.0,6.799999713897705,5.0,5.0,443.5,169.5,140.0,180.0,12.0,13197.82421875
1996,citroen,xantia,65.0,7.933333396911621,5.0,5.0,444.5,175.5,138.0,175.0,15.199999809265137,14501.134765625
1996,alfa romeo,155,88.0,8.066666603088379,5.0,4.0,444.5,173.0,144.0,193.0,11.800000190734863,15911.1396484375
1996,suzuki,swift,38.0,5.5,5.0,3.0,374.5,158.0,135.0,145.0,32.400001525878906,7304.064453125
1996,renault,mégane,51.0,7.0333333015441895,5.0,5.0,413.0,170.0,142.0,170.0,14.300000190734863,10243.2236328125
1996,fiat,brava/o,59.0,7.066666603088379,5.0,3.0,402.5,175.5,141.0,170.0,13.899999618530273,10146.7626953125
1996,citroen,saxo,33.0,5.833333492279053,5.0,3.0,372.0,159.5,138.0,149.0,19.100000381469727,8012.47705078125
1996,seat,cordoba,44.0,6.699999809265137,5.0,4.0,411.0,164.0,141.0,157.0,15.600000381469727,10469.30859375
1996,kia,sephia,58.0,7.266666889190674,4.0,5.0,436.0,169.0,139.0,172.0,11.199999809265137,9730.369140625
1996,fiat,panda,33.0,5.9666666984558105,5.0,3.0,341.0,149.5,142.0,140.0,17.100000381469727,5402.64697265625
1996,rover,mini,37.0,7.133333206176758,4.0,2.0,305.0,141.0,135.0,142.0,13.800000190734863,8372.7587890625
1996,kia,clarus,85.0,8.899999618530273,5.0,4.0,469.5,177.0,142.0,194.0,,12970.197265625
1996,peugeot,106,37.0,6.400000095367432,5.0,3.0,356.5,161.0,137.0,165.0,13.699999809265137,7983.01611328125
1996,volvo,S40/V40,85.0,8.0,5.0,4.0,448.0,172.0,141.0,195.0,10.5,15526.603515625
1996,peugeot,406,65.0,7.699999809265137,5.0,4.0,456.0,176.5,139.0,175.0,15.300000190734863,14199.3837890625
1996,volvo,S40/V40,85.0,8.0,5.0,4.0,448.0,172.0,141.0,195.0,10.5,16525.734375
1996,hyundai,lantra,66.0,9.533333778381348,5.0,5.0,442.0,170.0,140.0,193.0,11.199999809265137,11832.060546875
1996,nissan,micra,40.0,5.833333492279053,5.0,3.0,370.0,159.0,143.0,150.0,16.399999618530273,7873.6240234375
1996,alfa romeo,155,88.0,8.066666603088379,5.0,4.0,444.5,173.0,144.0,193.0,11.800000190734863,13938.3662109375
1996,seat,toledo,55.0,7.4666666984558105,5.0,4.0,432.0,166.0,142.0,170.0,13.300000190734863,10923.828125
1996,VW,golf,44.0,6.566666603088379,5.0,3.0,402.0,169.5,143.0,157.0,16.100000381469727,10416.1630859375
1996,volvo,850,93.0,8.866666793823242,5.0,4.0,466.0,176.0,142.0,195.0,11.699999809265137,20064.30859375
1996,kia,pride,44.0,6.5333333015441895,4.0,3.0,347.5,160.5,145.0,159.0,13.699999809265137,6824.26318359375
1996,renault,clio,43.0,6.1666669845581055,5.0,3.0,371.0,163.0,140.0,155.0,15.0,7411.6708984375
1996,suzuki,alto,39.0,5.400000095367432,4.0,3.0,349.5,149.5,140.0,150.0,15.5,6371.28466796875
1996,suzuki,baleno,63.0,6.566666603088379,5.0,3.0,387.0,169.0,139.0,170.0,,7633.5908203125
1996,VW,passat,55.0,8.199999809265137,5.0,4.0,460.5,172.0,143.0,169.0,16.299999237060547,13714.9091796875
1996,fiat,croma,85.0,8.933333396911621,5.0,5.0,452.0,176.0,143.0,190.0,10.5,16019.7900390625
1996,fiat,brava/o,55.0,7.066666603088379,5.0,4.0,402.5,175.5,141.0,170.0,13.899999618530273,10534.5859375
1996,peugeot,605,90.0,8.699999809265137,5.0,4.0,476.5,180.0,141.0,205.0,10.899999618530273,19774.55078125
1996,volvo,940-960,99.0,9.066666603088379,5.0,4.0,487.0,175.0,141.0,190.0,10.5,18582.720703125
1996,peugeot,106,37.0,6.400000095367432,5.0,3.0,356.5,161.0,137.0,165.0,13.699999809265137,7411.5390625
1996,saab,9000,96.0,9.233333587646484,5.0,5.0,476.0,178.0,142.0,200.0,11.5,22102.265625
1996,skoda,felicia,40.0,7.133333206176758,5.0,5.0,385.5,163.5,142.0,145.0,17.0,6664.60888671875
1996,mercedes,C,90.0,8.5,5.0,4.0,448.5,172.0,141.0,193.0,12.199999809265137,21637.654296875
1996,saab,900,96.0,9.266666412353516,5.0,3.0,463.5,171.0,144.0,200.0,11.0,17234.900390625
1996,audi,A8,128.0,9.633333206176758,5.0,4.0,503.5,188.0,144.0,228.0,9.100000381469727,39298.7109375
1996,renault,safrane,77.0,8.833333015441895,5.0,5.0,473.5,182.0,144.0,189.0,12.5,19380.96484375
1996,suzuki,baleno,63.0,6.566666603088379,5.0,3.0,387.0,169.0,139.0,170.0,,9095.982421875
1996,peugeot,406,65.0,7.699999809265137,5.0,4.0,456.0,176.5,139.0,175.0,15.300000190734863,14823.6806640625
1996,audi,A6,92.0,8.199999809265137,5.0,4.0,479.5,178.5,143.0,200.0,11.199999809265137,21155.544921875
1996,toyota,camry,100.0,8.633333206176758,5.0,4.0,472.5,177.0,142.0,205.0,9.699999809265137,21228.3515625
1996,mercedes,E,100.0,8.199999809265137,5.0,5.0,480.0,180.0,143.0,205.0,11.300000190734863,30044.921875
1996,renault,twingo,40.0,6.5,4.0,3.0,343.5,163.0,142.0,150.0,14.0,7278.92431640625
1996,daihatsu,charade,62.0,6.0,5.0,3.0,378.0,162.0,139.0,170.0,11.0,8075.40234375
1996,peugeot,405,76.0,7.5,5.0,4.0,441.0,169.5,141.0,185.0,11.899999618530273,16647.361328125
1996,peugeot,306,55.0,6.700000286102295,5.0,3.0,399.5,169.0,138.0,165.0,14.899999618530273,11016.2421875
1996,audi,A4,74.0,7.5,5.0,4.0,448.0,173.5,141.0,191.0,11.899999618530273,17650.03125
1996,skoda,felicia,40.0,7.133333206176758,5.0,4.0,385.5,163.5,142.0,145.0,17.0,7279.51708984375
1996,ford,mondeo,65.0,7.566666603088379,5.0,4.0,448.0,175.0,143.0,180.0,13.699999809265137,13871.9921875
1996,toyota,starlet,55.0,7.733333587646484,5.0,3.0,374.0,162.5,140.0,170.0,11.199999809265137,8185.4736328125
1996,nissan,maxima,102.0,9.166666030883789,5.0,4.0,477.0,177.0,142.0,201.0,11.300000190734863,19091.162109375
1996,honda,civic,55.0,6.633333206176758,5.0,3.0,419.0,169.5,138.0,165.0,13.899999618530273,10693.9248046875
1996,daewoo,nexia,55.0,6.900000095367432,5.0,5.0,426.0,166.0,139.0,163.0,12.5,10243.2236328125
1996,mitsubishi,carisma,65.0,6.799999713897705,5.0,5.0,443.5,169.5,140.0,180.0,12.0,12436.5908203125
1996,daewoo,espero,66.0,8.199999809265137,5.0,4.0,461.5,172.0,138.0,180.0,11.0,13156.8515625
1996,nissan,almera,55.0,6.599999904632568,5.0,3.0,412.0,169.0,139.0,172.0,12.600000381469727,9740.1669921875
1996,hyundai,sonata,102.0,7.866666793823242,5.0,4.0,470.0,177.0,140.5,200.0,10.199999809265137,15929.3505859375
1996,nissan,primera,75.0,8.266666412353516,5.0,4.0,440.0,170.0,139.0,205.0,10.0,15094.7021484375
1996,rover,200,55.0,6.400000095367432,5.0,3.0,397.0,169.0,142.0,166.0,12.5,9778.7392578125
1996,alfa romeo,164,106.0,8.166666984558105,5.0,4.0,466.5,176.0,139.0,210.0,9.899999618530273,22034.310546875
1996,VW,vento,66.0,7.599999904632568,5.0,4.0,438.0,169.5,143.0,178.0,12.699999809265137,12199.388671875
1996,ford,scorpio,85.0,8.633333206176758,5.0,4.0,482.5,176.0,140.0,193.0,12.699999809265137,17411.89453125
