year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1993,seat,ibiza,33.0,6.733333110809326,5.0,3.0,381.5,164.0,142.5,140.0,25.299999237060547,7035.48486328125
1993,volvo,440-460,61.0,7.566666603088379,5.0,5.0,431.0,168.0,138.0,165.0,12.800000190734863,10640.4443359375
1993,citroen,BX,68.0,7.133333206176758,5.0,5.0,424.0,168.0,136.0,176.0,12.399999618530273,12876.3203125
1993,subaru,vivio,32.0,6.366666793823242,4.0,3.0,329.5,139.5,138.0,133.0,18.0,6152.91357421875
1993,rover,400,76.0,7.233333110809326,5.0,4.0,436.0,168.0,140.0,180.0,10.100000381469727,12535.4970703125
1993,lancia,dedra,55.0,8.333333015441895,5.0,4.0,434.5,170.0,143.0,170.0,13.800000190734863,12437.1201171875
1993,rover,maestro,48.5,7.300000190734863,5.0,5.0,400.0,169.0,143.0,151.0,13.199999809265137,8367.7294921875
1993,daihatsu,applause,77.0,7.0,5.0,5.0,426.0,166.0,137.5,185.0,9.800000190734863,12017.541015625
1993,ford,orion,52.0,7.766666889190674,5.0,4.0,423.0,169.0,139.5,163.0,15.699999809265137,11470.0693359375
1993,citroen,AX,33.0,5.766666889190674,5.0,3.0,352.5,155.5,135.5,151.0,17.399999618530273,6220.78173828125
1993,ford,escort,44.0,6.866666793823242,5.0,3.0,410.5,169.5,139.5,153.0,17.700000762939453,8992.7197265625
1993,opel,senator,110.0,10.399999618530273,5.0,4.0,484.5,176.5,145.0,213.0,10.300000190734863,26364.92578125
1993,rover,montego,61.0,5.099999904632568,5.0,4.0,447.0,171.0,142.0,163.0,12.5,10562.9833984375
1993,rover,600,85.0,8.233333587646484,5.0,4.0,464.5,171.5,138.0,198.0,10.100000381469727,15040.0791015625
1993,renault,clio,44.0,6.1666669845581055,5.0,3.0,371.0,161.5,139.5,155.0,15.0,7294.25537109375
1993,volvo,850,105.0,8.699999809265137,5.0,4.0,466.0,176.0,142.0,202.0,10.5,20011.486328125
1993,ford,escort,46.0,6.866666793823242,5.0,3.0,410.5,169.5,139.5,153.0,17.700000762939453,9301.6513671875
1993,daihatsu,charade,62.0,6.633333206176758,4.5,3.0,361.0,160.0,138.5,170.0,10.800000190734863,8582.423828125
1993,citroen,XM,90.0,9.466667175292969,5.0,5.0,471.0,179.5,138.5,201.0,11.899999618530273,18071.93359375
1993,volvo,940-960,96.0,9.733333587646484,5.0,4.0,487.0,175.0,141.0,190.0,11.199999809265137,17242.6015625
1993,peugeot,309,44.0,6.0333333015441895,5.0,3.0,405.0,163.0,138.0,152.0,15.399999618530273,8393.8916015625
1993,renault,safrane,77.0,8.833333015441895,5.0,5.0,473.5,182.0,144.5,189.0,12.5,17808.96484375
1993,fiat,panda,33.0,6.199999809265137,5.0,3.0,341.0,149.5,142.0,140.0,16.0,5579.91748046875
