year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1984,suzuki,SA,37.0,5.766666412353516,5.0,3.0,358.5,153.0,135.0,145.0,15.899999618530273,3442.574951171875
1984,fiat,regatta,48.0,7.133333206176758,5.0,4.0,426.0,165.0,141.0,155.0,13.5,5436.55224609375
1984,opel,record,66.0,8.466666221618652,5.0,4.0,465.0,172.5,142.0,173.0,14.0,6404.63427734375
1984,seat,fura,29.0,7.199999809265137,5.0,3.0,371.0,152.5,137.0,132.0,19.600000381469727,4013.634521484375
1984,VW,polo,29.0,6.933333396911621,4.5,3.0,365.5,158.0,135.5,135.0,21.200000762939453,4674.8720703125
1984,opel,monza,81.0,9.433333396911621,5.0,3.0,472.0,172.0,138.0,185.0,13.0,10220.197265625
1984,saab,900,73.5,9.699999809265137,5.0,3.0,474.0,169.0,143.0,160.0,14.5,9650.310546875
1984,toyota,starlet,33.0,7.0333333015441895,4.5,3.0,376.0,152.5,138.0,140.0,,3544.222412109375
1984,mazda,929,66.0,8.5,5.5,4.0,466.5,169.0,136.0,164.0,,6425.01611328125
1984,seat,ronda,46.5,7.766666412353516,5.0,5.0,401.0,165.0,140.0,150.0,16.299999237060547,5623.26904296875
1984,renault,25,75.5,7.5,5.0,5.0,462.0,177.0,147.0,182.0,11.5,8615.7841796875
1984,saab,900,87.0,9.566666603088379,5.0,3.0,474.0,169.0,143.0,175.0,12.5,9733.7236328125
1984,mazda,626,59.5,7.733333110809326,5.0,4.0,443.0,169.0,139.5,165.0,12.5,5552.44091796875
1984,rover,maestro,46.0,6.066666603088379,5.0,5.0,405.0,168.5,142.0,153.0,14.0,5650.224609375
1984,opel,ascona,55.0,7.5,5.0,4.0,436.5,167.0,139.5,160.0,15.5,5124.37939453125
1984,renault,4,25.0,5.933333396911621,4.0,5.0,367.0,148.5,155.0,115.0,,3601.953857421875
1984,mitsubishi,sapporo,55.0,9.100000381469727,5.0,4.0,452.5,167.0,137.0,158.0,,5995.54541015625
1984,VW,polo,29.0,6.933333396911621,4.5,3.0,365.5,158.0,135.5,135.0,21.200000762939453,3675.272216796875
1984,toyota,crown,125.0,12.0,5.5,4.0,469.0,169.0,143.5,200.0,,13983.0205078125
1984,opel,corsa,33.0,6.233333110809326,5.0,3.0,362.0,153.0,136.5,140.0,19.5,3442.574951171875
1984,toyota,cressida,49.0,8.333333969116211,5.0,4.0,467.0,167.0,142.5,130.0,,7358.10498046875
1984,ford,fiesta,33.0,6.433333396911621,5.0,3.0,365.0,158.5,133.5,137.0,19.799999237060547,4888.05078125
1984,opel,kadet,44.0,7.066666603088379,5.0,3.0,400.0,166.5,140.0,150.0,16.5,3953.332763671875
1984,fiat,131F,83.0,9.366666793823242,5.0,5.0,426.5,164.5,142.5,175.0,10.5,7998.51318359375
1984,renault,5,32.5,5.699999809265137,5.0,3.0,353.0,152.5,141.0,137.0,21.399999618530273,4046.639404296875
1984,toyota,tercel,48.0,6.633333683013916,5.0,3.0,388.0,161.5,138.5,150.0,,4615.3017578125
1984,opel,senator,81.0,9.733333587646484,5.0,4.0,484.0,172.0,141.5,180.0,13.5,9618.7119140625
1984,toyota,carina,62.0,9.0,5.0,4.0,433.0,167.0,136.5,170.0,12.899999618530273,5560.37158203125
1984,fiat,regatta,50.0,7.133333206176758,5.0,4.0,426.0,165.0,141.0,155.0,13.5,6340.3623046875
1984,fiat,uno,33.0,6.233333110809326,5.0,3.0,364.5,155.0,142.5,140.0,17.5,4622.49267578125
1984,fiat,126,17.5,6.699999809265137,4.0,2.0,305.5,137.5,133.5,105.0,47.0,2563.189453125
1984,fiat,panda,33.0,6.366666793823242,5.0,3.0,338.0,146.0,144.5,140.0,18.5,4063.422607421875
1984,mitsubishi,colt,40.5,7.166666507720947,5.0,3.0,387.0,163.5,134.0,150.0,,4223.12744140625
1984,toyota,camry,66.0,7.5,5.0,4.0,440.0,169.0,137.0,170.0,,6106.412109375
1984,fiat,panda,25.0,6.133333206176758,5.0,3.0,338.0,146.0,144.5,125.0,24.200000762939453,3238.07177734375
1984,rover,mini,32.0,5.766666412353516,4.0,2.0,305.0,141.0,135.0,132.0,18.5,3729.775390625
1984,rover,metro,35.0,6.5,5.0,3.0,341.0,155.0,136.0,140.0,17.5,4183.06982421875
1984,mercedes,200,80.0,10.166666030883789,5.0,4.0,472.5,178.5,144.0,168.0,14.399999618530273,9655.9296875
1984,rover,2000,71.0,9.0,5.0,5.0,470.0,177.0,135.0,167.0,13.0,10460.974609375
1984,fiat,126,17.5,6.699999809265137,4.0,2.0,305.5,137.5,133.5,105.0,47.0,2775.020263671875
1984,rover,acclaim,51.0,7.566667079925537,5.0,4.0,410.0,160.0,134.0,154.0,,5950.037109375
1984,BMW,3,66.0,8.166666984558105,5.0,2.0,432.5,164.5,138.0,175.0,12.399999618530273,7314.841796875
