year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1981,rover,ital,45.5,7.833333492279053,5.0,4.0,434.5,164.0,142.0,138.0,17.5,5743.82373046875
1981,VW,polo,37.0,8.233333587646484,4.5,3.0,360.5,156.0,134.5,145.0,15.399999618530273,4980.271484375
1981,nissan,cherry,37.0,8.033333778381348,5.0,2.0,396.0,160.0,136.0,140.0,,3897.431884765625
1981,citroen,GSA,42.0,7.9666666984558105,5.0,5.0,419.5,163.0,135.0,150.0,16.200000762939453,4709.9150390625
1981,ford,fiesta,29.5,7.233333110809326,5.0,3.0,365.0,156.5,136.0,131.0,19.700000762939453,5273.7216796875
1981,fiat,128,44.0,8.766666412353516,5.0,2.0,384.0,159.0,142.0,145.0,15.100000381469727,5013.80859375
1981,VW,golf,37.0,8.533332824707031,5.0,3.0,381.5,161.0,141.0,140.0,15.800000190734863,6497.82861328125
1981,rover,allegro,57.5,8.366666793823242,5.0,2.0,385.0,161.5,139.5,148.0,,6054.720703125
1981,citroen,LNA,25.0,6.400000095367432,4.0,3.0,343.0,154.0,138.0,126.0,23.799999237060547,3500.40869140625
1981,lancia,a112,31.0,7.400000095367432,5.0,3.0,323.0,148.0,136.0,135.0,,4092.627685546875
1981,renault,4,25.0,6.733333110809326,4.0,5.0,367.0,148.5,155.0,110.0,,5364.27197265625
1981,fiat,126,17.0,6.699999809265137,4.0,2.0,305.5,137.5,133.5,105.0,50.0,2897.539794921875
1981,lancia,gamma,84.5,12.233333587646484,5.0,4.0,458.0,173.0,141.0,180.0,11.199999809265137,11963.9765625
1981,rover,metro,33.0,6.6666669845581055,5.0,3.0,340.5,155.0,136.0,140.0,17.5,4057.091064453125
1981,fiat,panda,34.0,6.666666507720947,5.0,3.0,338.0,146.0,144.5,140.0,19.100000381469727,3387.370849609375
1981,fiat,ritmo,44.0,8.666666030883789,5.0,3.0,394.0,165.0,140.0,145.0,17.100000381469727,4238.92333984375
1981,mitsubishi,colt,51.0,10.0,5.0,3.0,379.0,158.5,135.0,147.0,,5634.7666015625
1981,ford,escort,40.5,7.699999809265137,5.0,3.0,397.0,164.0,138.0,146.0,16.399999618530273,6586.7021484375
1981,VW,jetta,37.0,6.833333492279053,5.0,4.0,419.5,161.0,141.0,142.0,17.200000762939453,4905.84765625
1981,mercedes,200,80.0,10.733333587646484,5.0,4.0,472.5,178.5,144.0,168.0,14.399999618530273,9960.578125
1981,mercedes,200,80.0,10.733333587646484,5.0,4.0,472.5,178.5,144.0,168.0,14.399999618530273,10439.6064453125
1981,fiat,127,33.0,7.366666793823242,5.0,3.0,371.0,153.5,137.0,135.0,19.100000381469727,3575.767333984375
1981,toyota,crown,106.5,11.033332824707031,5.5,4.0,469.0,169.0,143.5,185.0,,16780.328125
1981,rover,princess,68.5,10.533333778381348,5.0,4.0,445.5,173.0,141.0,168.0,12.0,7072.90869140625
1981,nissan,violet,60.0,8.833333969116211,5.0,4.0,408.0,160.0,139.0,155.0,,5121.16015625
1981,saab,900,79.5,9.699999809265137,5.0,3.0,474.0,169.0,143.0,175.0,12.5,8689.57421875
1981,VW,golf,37.0,8.533332824707031,5.0,3.0,381.5,161.0,141.0,140.0,15.800000190734863,4438.6240234375
1981,fiat,argenta,83.0,10.199999809265137,5.0,4.0,445.0,165.0,142.0,170.0,11.600000381469727,6462.00341796875
1981,peugeot,104,33.0,6.9666666984558105,5.0,5.0,358.0,152.0,140.0,128.0,20.5,4364.33447265625
1981,fiat,131F,51.0,8.833333015441895,5.0,5.0,426.5,164.5,141.0,150.0,16.0,5086.7080078125
1981,VW,passat,40.0,8.633333206176758,5.0,3.0,443.5,168.5,138.5,148.0,16.799999237060547,5482.3408203125
1981,toyota,cressida,77.0,10.199999809265137,5.0,4.0,467.0,167.0,142.5,155.0,,10071.21484375
1981,innocenti,90,36.0,7.833333492279053,5.0,3.0,316.0,150.0,138.0,140.0,16.399999618530273,3783.5966796875
1981,lancia,beta,73.5,9.300000190734863,5.0,4.0,399.5,165.0,128.5,170.0,12.100000381469727,7945.3837890625
1981,fiat,argenta,72.0,9.800000190734863,5.0,4.0,445.0,165.0,142.0,165.0,12.699999809265137,6762.01171875
1981,rover,mini,32.0,7.200000286102295,4.0,2.0,316.5,141.0,134.5,125.0,,3924.5693359375
1981,alfa romeo,GTV,80.0,9.366666793823242,5.0,4.0,428.0,162.0,143.0,174.0,,8736.072265625
1981,fiat,ritmo,44.0,8.666666030883789,5.0,3.0,394.0,165.0,140.0,145.0,17.100000381469727,3839.091552734375
1981,fiat,128,40.5,8.100000381469727,5.0,2.0,384.0,159.0,142.0,140.0,17.5,4958.09130859375
1981,mazda,323,40.5,7.199999809265137,5.0,3.0,395.5,163.0,137.5,140.0,15.800000190734863,4958.80859375
1981,fiat,131F,51.0,8.833333015441895,5.0,5.0,426.5,164.5,141.0,150.0,16.0,4948.984375
1981,toyota,cressida,77.0,10.199999809265137,5.0,4.0,467.0,167.0,142.5,155.0,,6989.513671875
1981,ford,taunus,44.0,9.766666412353516,5.0,2.0,434.0,170.5,136.5,142.0,17.700000762939453,7000.88623046875
1981,fiat,131F,52.0,8.833333015441895,5.0,5.0,426.5,164.5,141.0,150.0,16.0,6158.93115234375
1981,toyota,corolla,48.0,7.866666793823242,5.0,2.0,405.0,161.0,138.5,145.0,,6501.1826171875
1981,volvo,340,47.0,9.033332824707031,5.0,3.0,420.5,166.0,144.0,150.0,15.899999618530273,4221.00830078125
1981,toyota,tercel,44.0,7.300000190734863,5.0,2.0,396.0,155.0,137.5,150.0,,4630.78857421875
1981,fiat,argenta,72.0,9.800000190734863,5.0,4.0,445.0,165.0,142.0,165.0,12.699999809265137,8513.228515625
1981,toyota,carina,55.0,9.166666984558105,5.0,4.5,436.0,163.0,139.0,150.0,,5648.1298828125
1981,renault,30,104.5,11.466666221618652,5.0,5.0,450.0,173.0,143.0,186.0,,12591.33203125
1981,mitsubishi,colt,40.5,10.0,5.0,3.0,379.0,158.5,135.0,147.0,,3897.716552734375
1981,renault,14,43.5,8.100000381469727,5.0,5.0,402.5,162.5,140.5,145.0,15.699999809265137,6015.85888671875
1981,fiat,127,33.0,7.366666793823242,5.0,3.0,371.0,153.5,137.0,135.0,19.100000381469727,4193.314453125
1981,renault,20,71.0,9.333333015441895,5.0,5.0,452.0,173.0,143.0,161.0,,8518.580078125
1981,honda,civic,44.0,6.900000095367432,4.5,3.0,376.0,158.0,133.5,150.0,,6019.923828125
1981,renault,18,47.0,8.033332824707031,5.0,4.0,437.0,168.0,140.0,150.0,,7346.3193359375
1981,mazda,626,61.0,8.59999942779541,5.0,4.0,435.5,166.0,138.0,160.0,13.5,5459.7333984375
1981,fiat,126,17.5,6.699999809265137,4.0,2.0,305.5,137.5,133.5,105.0,50.0,2917.699951171875
1981,toyota,corolla,44.0,7.866666793823242,5.0,2.0,405.0,161.0,138.5,145.0,,4668.4677734375
1981,mazda,323,40.5,7.199999809265137,5.0,3.0,395.5,163.0,137.5,140.0,15.800000190734863,4329.35400390625
1981,renault,9,34.5,6.633333206176758,5.0,4.0,406.5,163.5,140.5,138.0,21.399999618530273,5580.60302734375
1981,nissan,laurel,71.5,9.199999809265137,5.0,4.0,463.5,169.0,140.0,165.0,,10341.189453125
1981,fiat,panda,22.0,6.400000095367432,5.0,3.0,338.0,146.0,144.5,115.0,36.0,3730.598876953125
1981,mazda,626,55.0,8.59999942779541,5.0,4.0,435.5,166.0,138.0,160.0,13.5,6046.94873046875
1981,fiat,ritmo,44.0,8.666666030883789,5.0,3.0,394.0,165.0,140.0,145.0,17.100000381469727,4874.43212890625
1981,renault,18,47.0,8.033332824707031,5.0,4.0,437.0,168.0,140.0,150.0,,5953.67919921875
1981,ford,fiesta,29.5,7.233333110809326,5.0,3.0,365.0,156.5,136.0,131.0,19.700000762939453,3506.12353515625
1981,nissan,bluebird,59.5,9.5,5.0,4.0,435.0,164.0,138.5,160.0,,7544.18896484375
1981,nissan,bluebird,59.5,9.5,5.0,4.0,435.0,164.0,138.5,160.0,,5974.923828125
1981,lancia,beta,74.0,9.300000190734863,5.0,4.0,399.5,165.0,128.5,170.0,12.100000381469727,7140.23095703125
1981,ford,fiesta,33.0,7.233333110809326,5.0,3.0,365.0,156.5,136.0,131.0,19.700000762939453,4217.74609375
