year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1988,opel,corsa,33.0,6.233333110809326,5.0,3.0,362.0,153.0,136.5,143.0,19.5,5198.80908203125
1988,VW,passat,53.0,7.599999904632568,5.0,4.0,457.5,170.5,143.0,169.0,16.100000381469727,11046.40234375
1988,saab,9000,95.5,8.566666603088379,5.0,5.0,462.0,176.5,142.0,190.0,10.5,19369.478515625
1988,honda,legend,127.0,10.133333206176758,5.0,4.0,469.0,169.5,139.0,213.0,8.800000190734863,26940.76171875
1988,nissan,laurel,94.0,12.0,5.0,4.0,465.0,169.0,142.0,190.0,10.399999618530273,17112.029296875
1988,volvo,740-760,86.0,9.100000381469727,5.0,4.0,478.5,175.0,141.0,178.0,12.5,14693.1591796875
1988,peugeot,309,40.5,6.5333333015441895,5.0,3.0,405.0,163.0,138.0,150.0,17.299999237060547,6669.52587890625
1988,honda,legend,127.0,10.133333206176758,5.0,4.0,469.0,169.5,139.0,213.0,8.800000190734863,24055.029296875
1988,fiat,126,19.0,5.099999904632568,4.0,3.0,310.5,137.5,134.5,116.0,33.0,3568.655517578125
1988,mercedes,200,77.0,8.633333206176758,5.0,4.0,474.0,174.0,144.5,187.0,12.600000381469727,18516.994140625
1988,lancia,delta,57.0,7.199999809265137,5.0,5.0,389.5,162.0,138.0,163.0,14.300000190734863,8878.5068359375
1988,lancia,Y10,33.0,5.4666666984558105,5.0,3.0,339.0,151.0,144.0,145.0,16.0,5567.341796875
1988,VW,jetta,40.0,7.0333333015441895,5.0,4.0,431.5,166.5,141.5,149.0,17.0,7376.6884765625
1988,volvo,440-460,66.0,7.133333206176758,5.0,5.0,431.0,168.0,138.0,175.0,11.5,10931.5283203125
1988,rover,maestro,50.5,6.900000095367432,5.0,5.0,400.0,169.0,142.0,156.0,12.5,8114.07958984375
1988,ford,fiesta,33.0,6.4666666984558105,5.0,3.0,365.0,158.5,133.5,137.0,20.600000381469727,5048.26416015625
1988,peugeot,405,68.0,7.133333206176758,5.0,4.0,441.0,171.5,140.5,180.0,11.600000381469727,9358.0078125
1988,fiat,panda,25.0,5.599999904632568,5.0,3.0,341.0,149.5,142.0,125.0,23.0,5307.197265625
1988,alfa romeo,75,88.0,9.466666221618652,5.0,4.0,433.0,163.0,140.0,190.0,9.5,14266.6591796875
1988,suzuki,swift,50.0,5.433333396911621,5.0,3.0,367.0,153.0,135.0,163.0,14.899999618530273,7563.3203125
1988,saab,9000,98.0,8.566666603088379,5.0,5.0,462.0,176.5,142.0,190.0,10.5,18311.248046875
1988,ford,fiesta,33.0,6.4666666984558105,5.0,3.0,365.0,158.5,133.5,137.0,20.600000381469727,6510.9052734375
1988,suzuki,alto,29.5,6.166666507720947,4.0,3.0,330.0,140.5,141.0,133.0,20.5,6768.36865234375
1988,daihatsu,domino,32.0,5.366666793823242,4.0,3.0,319.5,139.5,139.5,135.0,15.699999809265137,4073.738525390625
1988,renault,5,35.0,5.4666666984558105,5.0,3.0,359.0,158.5,139.0,143.0,16.0,5053.2822265625
1988,honda,integra,56.0,9.0,5.0,4.0,438.0,166.5,134.5,170.0,,8690.44140625
1988,fiat,croma,61.0,7.400000095367432,5.0,5.0,449.5,176.0,143.0,170.0,14.0,9915.875
1988,suzuki,swift,39.0,5.666666507720947,5.0,3.0,367.0,153.0,135.0,145.0,15.899999618530273,4863.59619140625
1988,lancia,prisma,79.0,8.166666984558105,5.0,4.0,418.0,162.0,138.5,180.0,10.399999618530273,10875.83984375
1988,mazda,121,41.0,7.0,4.0,3.0,347.5,160.5,145.0,150.0,13.600000381469727,7297.89404296875
1988,volvo,340,52.0,7.4666666984558105,5.0,5.0,432.0,166.0,139.0,155.0,15.0,7856.904296875
1988,renault,21,56.0,7.0333333015441895,5.0,4.0,446.0,170.5,141.5,176.0,12.0,8828.9423828125
1988,VW,jetta,40.0,7.0333333015441895,5.0,4.0,431.5,166.5,141.5,149.0,17.0,9707.83984375
1988,ford,fiesta,33.0,6.4666666984558105,5.0,3.0,365.0,158.5,133.5,137.0,20.600000381469727,5480.5458984375
1988,ford,orion,44.0,6.733333110809326,5.0,4.0,421.5,164.0,140.0,157.0,15.800000190734863,10007.8955078125
1988,seat,malaga,46.5,7.099999904632568,5.0,4.0,427.5,165.0,140.0,150.0,17.0,6464.7890625
1988,opel,omega,65.0,7.400000095367432,5.0,4.0,468.5,177.0,144.5,183.0,14.0,10602.3583984375
1988,opel,ascona,55.0,7.5,5.0,4.0,436.5,167.0,139.5,160.0,15.5,8374.95703125
1988,seat,marbella,26.0,6.366666793823242,5.0,3.0,347.5,150.0,144.5,131.0,24.0,5041.77099609375
1988,mitsubishi,colt,44.0,7.099999904632568,5.0,3.0,387.0,163.5,136.0,150.0,,5720.49658203125
1988,nissan,micra,37.0,6.0,4.0,3.0,364.0,156.0,139.5,142.0,15.899999618530273,4978.01025390625
1988,opel,omega,90.0,8.0,5.0,4.0,468.5,177.0,144.5,200.0,10.0,14840.03515625
1988,ford,scorpio,77.0,8.233333587646484,5.0,4.0,467.0,176.0,144.0,188.0,11.5,12709.4111328125
1988,mazda,323,50.0,6.366666793823242,5.0,3.0,399.5,164.5,139.0,160.0,,8492.3125
1988,fiat,regatta,48.0,6.933333396911621,5.0,4.0,425.0,165.0,142.0,155.0,13.5,9288.5908203125
1988,opel,kadet,40.0,7.266666412353516,5.0,3.0,400.0,166.5,140.0,160.0,16.5,6359.00634765625
1988,volvo,240,87.0,9.100000381469727,5.0,4.0,479.0,171.0,143.0,160.0,14.0,14418.0791015625
1988,opel,corsa,33.0,6.233333110809326,5.0,3.0,362.0,153.0,136.5,143.0,19.5,5522.9169921875
1988,mitsubishi,lancer,44.0,7.099999904632568,5.0,4.0,412.5,163.5,136.0,150.0,,6894.74462890625
1988,rover,metro,34.5,5.9666666984558105,5.0,3.0,340.5,155.0,137.0,140.0,17.899999618530273,6500.2880859375
1988,fiat,croma,66.0,7.066666603088379,5.0,5.0,449.5,176.0,143.0,180.0,11.800000190734863,13601.7666015625
1988,opel,senator,130.0,10.233333587646484,5.0,4.0,484.5,176.5,145.0,220.0,9.0,21917.8984375
1988,volvo,340,52.0,7.4666666984558105,5.0,5.0,432.0,166.0,139.0,155.0,15.0,9178.548828125
1988,opel,kadet,40.0,7.266666412353516,5.0,3.0,400.0,166.5,140.0,160.0,16.5,6802.41650390625
1988,subaru,700/1000,27.0,5.599999904632568,4.0,3.0,319.5,139.5,142.0,125.0,,4092.8076171875
1988,volvo,340,52.0,7.4666666984558105,5.0,5.0,432.0,166.0,139.0,155.0,15.0,7419.3427734375
1988,honda,legend,127.0,10.133333206176758,5.0,4.0,469.0,169.5,139.0,213.0,8.800000190734863,30006.609375
1988,rover,mini,30.0,5.766666412353516,4.0,2.0,305.0,141.0,135.0,129.0,17.899999618530273,5572.62353515625
1988,volvo,440-460,66.0,7.133333206176758,5.0,5.0,431.0,168.0,138.0,175.0,11.5,10467.8720703125
1988,honda,accord,90.0,8.699999809265137,5.0,4.0,453.5,169.5,135.5,184.0,9.699999809265137,12833.4052734375
1988,honda,integra,65.0,9.0,5.0,4.0,438.0,166.5,134.5,170.0,,11214.2578125
1988,honda,civic,66.0,8.0,5.0,3.0,396.5,167.5,133.0,178.0,9.800000190734863,9733.548828125
1988,seat,marbella,25.0,6.366666793823242,5.0,3.0,347.5,150.0,144.5,131.0,24.0,3811.790771484375
1988,lancia,thema,88.0,8.133333206176758,5.0,4.0,459.0,176.0,142.0,195.0,9.699999809265137,16582.50390625
1988,nissan,sunny,44.0,8.0,5.0,5.0,403.0,164.0,138.0,156.0,14.899999618530273,9157.205078125
1988,nissan,bluebird,62.0,8.5,5.0,4.0,436.0,169.0,139.0,165.0,,11279.287109375
1988,rover,montego,50.5,6.800000190734863,5.0,4.0,447.0,171.0,142.0,154.0,13.0,10083.5419921875
1988,seat,malaga,46.5,7.099999904632568,5.0,4.0,427.5,165.0,140.0,150.0,17.0,8487.00390625
1988,mercedes,190,77.0,8.366666793823242,5.0,4.0,442.0,168.0,139.0,183.0,12.800000190734863,15881.5810546875
1988,ford,sierra,55.0,7.566666603088379,5.0,4.0,442.5,169.5,136.0,165.0,14.199999809265137,8520.828125
1988,nissan,micra,37.0,6.0,4.0,3.0,364.0,156.0,139.5,142.0,15.899999618530273,6871.884765625
1988,ford,escort,37.0,6.5,5.0,3.0,402.0,164.0,137.0,145.0,18.200000762939453,7588.4482421875
