year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1995,ford,mondeo,85.0,7.699999809265137,5.0,5.0,448.0,175.0,143.0,195.0,11.100000381469727,14718.75
1995,mercedes,C,90.0,8.5,5.0,4.0,448.5,172.0,141.5,193.0,12.199999809265137,19020.65234375
1995,citroen,XM,97.0,8.100000381469727,5.0,5.0,496.5,179.5,142.5,205.0,11.399999618530273,20699.373046875
1995,VW,vento,55.0,7.300000190734863,5.0,4.0,438.0,169.5,140.5,168.0,14.600000381469727,11638.392578125
1995,mercedes,E,100.0,8.633333206176758,5.0,4.0,474.0,174.0,143.0,200.0,11.5,22778.40625
1995,hyundai,pony,47.0,6.166666507720947,5.0,3.0,410.5,162.0,139.5,175.0,12.800000190734863,7321.60693359375
1995,honda,legend,151.0,10.800000190734863,5.0,4.0,494.0,181.0,140.0,223.0,8.100000381469727,40873.10546875
1995,opel,corsa,33.0,5.933333396911621,5.0,3.0,373.0,161.0,143.5,145.0,20.0,7646.71435546875
1995,nissan,primera,75.0,7.0,5.0,4.0,440.0,169.5,138.5,190.0,11.5,13452.3447265625
1995,audi,A6,85.0,8.666666984558105,5.0,4.0,479.5,178.5,143.0,190.0,11.899999618530273,21187.5
1995,nissan,maxima,103.0,9.166666030883789,5.0,4.0,477.0,177.0,141.5,201.0,11.300000190734863,20892.857421875
1995,rover,600,85.0,8.233333587646484,5.0,4.0,465.0,172.0,138.0,198.0,10.100000381469727,15398.9169921875
1995,honda,civic,55.0,7.0333333015441895,5.0,3.0,407.0,169.5,129.0,170.0,11.300000190734863,10700.892578125
1995,volvo,850,105.0,8.699999809265137,5.0,4.0,466.0,176.0,142.0,203.0,10.300000190734863,18105.541015625
1995,opel,corsa,33.0,5.933333396911621,5.0,3.0,373.0,161.0,143.5,145.0,20.0,6950.89306640625
1995,seat,ibiza,33.0,6.9666666984558105,5.0,3.0,381.5,164.0,141.5,138.0,22.299999237060547,7406.25
1995,toyota,starlet,55.0,6.3333330154418945,4.0,3.0,372.0,160.0,138.0,170.0,10.100000381469727,8016.02197265625
1995,honda,accord,85.0,7.566666603088379,5.0,4.0,467.5,171.5,138.0,197.0,10.800000190734863,15013.392578125
1995,hyundai,pony,62.0,6.166666507720947,5.0,3.0,410.5,162.0,139.5,175.0,12.800000190734863,7476.560546875
1995,citroen,ZX,55.0,7.0,5.0,3.0,407.0,169.0,140.0,172.0,13.699999809265137,10058.14453125
1995,seat,toledo,55.0,7.333333492279053,5.0,4.0,432.0,166.0,142.5,170.0,13.300000190734863,10930.439453125
1995,fiat,punto,40.0,6.366666793823242,5.0,3.0,376.0,162.5,145.0,150.0,16.5,7374.7216796875
1995,hyundai,sonata,72.0,7.0,5.0,4.0,470.0,177.0,140.5,165.0,12.100000381469727,11781.3779296875
1995,mitsubishi,galant,85.0,7.5,5.0,4.0,461.0,173.0,140.0,200.0,10.0,13026.8291015625
1995,VW,passat,66.0,7.866666793823242,5.0,4.0,460.5,172.0,143.0,178.0,14.399999618530273,15334.8212890625
1995,fiat,punto,40.0,6.366666793823242,5.0,3.0,376.0,162.5,145.0,150.0,16.5,6603.54150390625
1995,citroen,xantia,65.0,7.933333396911621,5.0,5.0,444.5,175.5,138.5,175.0,15.199999809265137,12846.4794921875
1995,citroen,xantia,65.0,7.933333396911621,5.0,5.0,444.5,175.5,138.5,175.0,15.199999809265137,13933.4609375
1995,ford,fiesta,36.0,5.733333110809326,5.0,3.0,374.5,160.5,132.0,143.0,18.100000381469727,6583.59130859375
1995,ford,fiesta,37.0,5.733333110809326,5.0,3.0,374.5,160.5,132.0,143.0,18.100000381469727,7701.8427734375
1995,nissan,sunny,64.0,6.5333333015441895,5.0,3.0,397.5,167.0,136.5,170.0,12.5,9906.8056640625
1995,fiat,cinquecento,22.0,5.800000190734863,5.0,3.0,322.5,148.5,143.5,126.0,30.0,4827.966796875
1995,VW,polo,33.0,6.633333206176758,5.0,3.0,371.5,165.5,142.0,145.0,21.399999618530273,8511.2744140625
1995,rover,800,100.0,8.233333587646484,5.0,4.0,488.0,173.0,139.0,201.0,10.199999809265137,21539.875
1995,ford,escort,44.0,7.0333333015441895,5.0,3.0,413.5,169.0,139.5,153.0,17.700000762939453,10367.466796875
1995,alfa romeo,155,85.0,8.066666603088379,5.0,4.0,444.5,173.0,144.0,193.0,10.800000190734863,11391.607421875
1995,rover,400,76.0,7.200000286102295,5.0,4.0,437.0,168.0,140.0,180.0,10.100000381469727,12665.59765625
1995,VW,golf,44.0,6.8333330154418945,5.0,3.0,402.0,169.5,142.5,157.0,16.700000762939453,10662.4970703125
1995,citroen,XM,89.0,8.100000381469727,5.0,5.0,496.5,179.5,142.5,205.0,11.399999618530273,20973.21484375
1995,alfa romeo,164,106.0,8.166666984558105,5.0,4.0,455.5,176.0,139.0,210.0,9.899999618530273,21842.271484375
1995,fiat,cinquecento,30.0,5.900000095367432,5.0,3.0,322.5,148.5,143.5,140.0,18.0,6092.1162109375
1995,VW,polo,40.0,6.5333333015441895,5.0,3.0,371.5,165.5,142.0,156.0,16.299999237060547,8156.25
1995,volvo,940-960,96.0,9.066666603088379,5.0,4.0,487.0,175.0,141.0,190.0,11.199999809265137,17525.833984375
1995,daihatsu,applause,77.0,7.0,5.0,5.0,426.0,166.0,137.5,185.0,9.800000190734863,11304.9453125
1995,seat,marbella,29.0,6.633333206176758,5.0,3.0,347.5,150.0,144.5,135.0,19.200000762939453,4900.4462890625
1995,honda,civic,55.0,7.0333333015441895,5.0,3.0,407.0,169.5,129.0,170.0,11.300000190734863,9946.392578125
1995,saab,9000,96.0,9.233333587646484,5.0,5.0,478.0,176.5,142.0,200.0,11.5,21842.271484375
1995,fiat,tempra,56.0,7.800000190734863,5.0,4.0,435.5,169.5,144.0,170.0,13.800000190734863,11939.9267578125
1995,volvo,940-960,96.0,9.066666603088379,5.0,4.0,487.0,175.0,141.0,190.0,11.199999809265137,20825.892578125
1995,VW,vento,55.0,7.300000190734863,5.0,4.0,438.0,169.5,140.5,168.0,14.600000381469727,13063.4921875
1995,fiat,uno,33.0,5.900000095367432,5.0,3.0,369.0,156.0,142.0,145.0,17.700000762939453,6454.95947265625
1995,fiat,tipo,52.0,7.199999809265137,5.0,5.0,396.0,170.0,144.0,161.0,15.5,9745.3154296875
1995,mazda,xedos,79.0,8.199999809265137,5.0,4.0,456.0,169.5,135.0,214.0,9.300000190734863,17946.427734375
1995,seat,ibiza,33.0,6.9666666984558105,5.0,3.0,381.5,164.0,141.5,138.0,22.299999237060547,7906.4833984375
1995,rover,100,44.0,5.900000095367432,5.0,3.0,352.0,156.0,138.0,155.0,14.800000190734863,7179.06982421875
1995,mitsubishi,lancer,82.0,6.933333396911621,5.0,4.0,427.0,169.0,138.5,170.0,12.5,13725.6357421875
1995,fiat,uno,33.0,5.900000095367432,5.0,3.0,369.0,156.0,142.0,145.0,17.700000762939453,6887.14501953125
1995,lancia,Y10,37.0,6.066666603088379,5.0,3.0,342.5,151.0,143.0,155.0,15.5,7084.8212890625
1995,seat,marbella,29.0,6.633333206176758,5.0,3.0,347.5,150.0,144.5,135.0,19.200000762939453,5003.48486328125
1995,ford,mondeo,65.0,7.566666603088379,5.0,5.0,448.0,175.0,143.0,180.0,13.699999809265137,12369.1708984375
1995,mitsubishi,galant,92.0,9.266666412353516,5.0,4.0,461.0,173.0,140.0,205.0,9.699999809265137,14791.8857421875
1995,ford,scorpio,85.0,8.633333206176758,5.0,4.0,482.5,176.0,140.0,193.0,12.800000190734863,18533.369140625
