year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1992,renault,21,55.0,8.066666603088379,5.0,4.0,453.5,173.0,141.5,172.0,12.5,10520.4267578125
1992,mitsubishi,colt,55.0,6.933333396911621,5.0,3.0,395.0,169.0,136.5,170.0,,10711.5283203125
1992,mercedes,200,93.0,8.633333206176758,5.0,4.0,474.0,174.0,143.0,193.0,12.0,24519.294921875
1992,suzuki,alto,29.0,6.166666507720947,4.0,3.0,330.0,140.5,141.0,133.0,,5353.98779296875
1992,mitsubishi,galant,66.0,8.066666603088379,5.0,4.0,453.0,169.5,140.5,171.0,11.699999809265137,12572.0244140625
1992,saab,900,93.0,10.100000381469727,5.0,3.0,468.0,169.0,140.0,180.0,11.5,18274.08984375
1992,mercedes,190,80.0,8.899999618530273,5.0,4.0,445.0,169.0,137.0,185.0,12.300000190734863,18243.20703125
1992,opel,corsa,33.0,6.700000286102295,5.0,3.0,365.0,153.5,137.5,143.0,17.5,6896.17919921875
1992,VW,vento,66.0,7.900000095367432,5.0,4.0,438.0,169.5,142.5,180.0,12.5,11316.1865234375
1992,rover,200,70.0,6.900000095367432,5.0,5.0,422.0,168.0,140.0,170.0,11.899999618530273,10445.96484375
1992,nissan,primera,66.0,7.0,5.0,4.0,440.0,169.5,138.5,180.0,11.199999809265137,12272.0361328125
1992,rover,montego,60.0,5.0333333015441895,5.0,4.0,447.0,171.0,142.0,163.0,12.5,11852.2421875
1992,audi,80/90,66.0,8.066666603088379,5.0,4.0,449.0,169.5,141.0,177.0,13.600000381469727,14930.7099609375
1992,toyota,starlet,40.0,6.3333330154418945,4.0,3.0,372.0,160.0,138.0,150.0,13.5,10474.8232421875
1992,rover,100,44.0,5.833333492279053,5.0,3.0,352.0,156.0,137.5,152.0,13.699999809265137,6637.76171875
1992,seat,ibiza,52.0,6.833333492279053,5.0,3.0,368.5,161.0,141.0,155.0,16.0,7602.75439453125
1992,citroen,ZX,44.0,6.266666889190674,5.0,5.0,407.0,169.0,139.5,155.0,18.200000762939453,9519.763671875
1992,alfa romeo,33,65.0,7.700000286102295,5.0,5.0,407.5,161.5,135.0,178.0,11.699999809265137,9720.728515625
1992,renault,19,43.0,6.766666889190674,5.0,3.0,415.5,167.5,142.0,155.0,,9818.0751953125
1992,volvo,850,105.0,9.100000381469727,5.0,4.0,466.0,176.0,140.0,202.0,10.5,22810.345703125
1992,volvo,440-460,62.0,7.599999904632568,5.0,5.0,431.0,168.0,138.0,170.0,12.5,11951.181640625
1992,alfa romeo,164,105.0,8.133333206176758,5.0,4.0,455.5,176.0,140.0,210.0,9.300000190734863,19327.484375
1992,renault,5,43.0,6.766666889190674,5.0,3.0,359.0,156.0,139.0,158.0,14.0,6764.18115234375
1992,mitsubishi,galant,66.0,8.066666603088379,5.0,4.0,453.0,169.5,140.5,171.0,11.699999809265137,13493.4267578125
1992,nissan,micra,37.0,5.733333110809326,4.0,3.0,373.5,156.0,139.5,150.0,,7314.68408203125
1992,peugeot,106,33.0,5.900000095367432,5.0,3.0,356.5,157.5,137.0,145.0,18.799999237060547,6871.3271484375
1992,volvo,940-960,85.0,9.533332824707031,5.0,4.0,487.0,175.0,141.0,175.0,11.199999809265137,19393.978515625
1992,nissan,micra,40.0,5.733333110809326,4.0,3.0,373.5,156.0,139.5,150.0,,8401.9599609375
1992,VW,golf,44.0,7.0,5.0,3.0,402.0,169.5,142.5,157.0,16.299999237060547,8440.3701171875
1992,VW,golf,44.0,7.0,5.0,3.0,402.0,169.5,142.5,157.0,16.299999237060547,9015.1181640625
1992,rover,mini,30.0,5.900000095367432,4.0,2.0,305.0,141.0,135.0,129.0,17.0,6510.1123046875
1992,seat,marbella,29.0,6.366666793823242,5.0,3.0,347.5,150.0,144.5,131.0,20.0,5477.64697265625
1992,volvo,240,85.0,9.100000381469727,5.0,4.0,479.0,171.0,143.0,166.0,12.699999809265137,18173.84765625
1992,alfa romeo,155,95.0,8.333333015441895,5.0,4.0,444.5,170.0,144.0,200.0,10.300000190734863,14564.3125
1992,rover,mini,30.0,5.900000095367432,4.0,2.0,305.0,141.0,135.0,129.0,17.0,7682.90087890625
1992,mitsubishi,lancer,55.0,6.933333396911621,5.0,4.0,427.0,169.0,138.5,170.0,11.699999809265137,9360.099609375
1992,nissan,sunny,55.0,6.5333333015441895,5.0,3.0,397.5,167.0,136.5,170.0,12.5,8928.65625
