year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1980,peugeot,504,58.0,10.399999618530273,5.0,4.0,449.0,169.0,146.0,154.0,15.800000190734863,7468.0595703125
1980,mitsubishi,lancer,40.0,7.400000095367432,5.0,4.0,422.5,162.0,138.0,150.0,,4853.6728515625
1980,alfa romeo,GTV,89.5,9.899999618530273,4.0,3.0,428.0,162.0,143.0,180.0,,8776.2216796875
1980,alfa romeo,giulletta,80.0,9.100000381469727,5.0,4.0,421.0,165.0,140.0,175.0,,8392.150390625
1980,renault,5,26.0,7.233333110809326,5.0,3.0,352.5,152.5,140.0,123.0,,4899.6083984375
1980,renault,20,71.0,9.333333015441895,5.0,5.0,452.0,173.0,143.0,160.0,,7529.1552734375
1980,mercedes,200,80.0,10.166666030883789,5.0,4.0,472.5,178.5,144.0,168.0,14.399999618530273,9538.359375
1980,talbot,solara,48.0,8.233333587646484,5.0,4.0,439.0,168.0,139.0,145.0,16.5,5737.22705078125
1980,mitsubishi,colt,40.5,10.0,5.0,3.0,379.0,158.5,135.0,147.0,,4479.994140625
1980,mercedes,200,80.0,10.166666030883789,5.0,4.0,472.5,178.5,144.0,168.0,14.399999618530273,15658.5576171875
1980,peugeot,504,58.0,10.399999618530273,5.0,4.0,449.0,169.0,146.0,154.0,15.800000190734863,6402.36376953125
1980,citroen,CX,78.0,9.866666793823242,5.0,4.0,467.0,175.0,136.0,176.0,12.100000381469727,9135.16796875
1980,mazda,323,51.0,8.233333587646484,5.0,3.0,382.0,159.5,137.5,146.0,,4770.6328125
1980,mazda,929,66.0,10.033333778381348,5.0,4.0,466.5,169.0,141.0,165.0,,6306.8681640625
1980,fiat,131F,48.0,8.666666984558105,5.0,5.0,426.5,165.0,138.0,150.0,16.200000762939453,5919.974609375
1980,toyota,corolla,44.0,7.800000190734863,5.0,2.0,405.0,161.0,139.0,145.0,,6081.6396484375
1980,nissan,bluebird,63.5,12.5,5.0,4.0,435.0,164.0,139.0,170.0,,7656.3115234375
1980,volvo,340,51.0,9.800000190734863,5.0,3.0,420.5,166.0,139.0,150.0,15.899999618530273,5710.76904296875
1980,fiat,argenta,72.0,9.300000190734863,5.0,4.0,439.0,164.0,143.5,165.0,12.5,8667.341796875
1980,renault,30,94.0,12.466666221618652,5.0,5.0,452.0,173.0,143.0,183.0,,10911.94921875
1980,renault,4,25.0,6.733333110809326,4.0,5.0,367.0,148.5,155.0,110.0,,3388.021240234375
1980,alfa romeo,giulletta,70.0,9.0,5.0,4.0,421.0,165.0,140.0,165.0,,8687.5498046875
1980,rover,mini,30.0,7.200000286102295,4.0,2.0,316.5,141.0,134.5,126.0,22.700000762939453,5032.33642578125
1980,honda,civic,44.0,7.5,4.5,3.0,376.0,158.0,133.5,150.0,,5543.4892578125
1980,renault,14,43.5,8.100000381469727,5.0,5.0,402.5,162.5,140.5,145.0,15.699999809265137,6137.97119140625
1980,fiat,127,33.0,7.366666793823242,5.0,3.0,371.0,153.5,137.0,135.0,19.100000381469727,4302.48095703125
1980,rover,metro,32.5,6.6666669845581055,5.0,3.0,340.5,155.0,136.0,140.0,17.5,5570.48681640625
1980,toyota,starlet,34.5,8.233333587646484,4.5,3.0,368.0,152.5,138.0,140.0,,5793.66650390625
1980,citroen,visa,25.5,6.733333110809326,4.5,5.0,369.0,151.0,141.0,124.0,26.200000762939453,4935.5029296875
1980,nissan,bluebird,59.5,9.5,5.0,4.0,435.0,164.0,139.0,160.0,,6145.9521484375
1980,toyota,corona,63.0,9.833333015441895,5.0,4.0,426.0,164.5,140.0,155.0,,6404.796875
1980,ford,fiesta,29.5,7.233333110809326,5.0,3.0,365.0,156.5,136.0,131.0,19.700000762939453,4125.3427734375
1980,renault,18,47.0,8.033332824707031,5.0,4.0,437.0,168.0,140.5,153.0,,6209.76025390625
1980,fiat,ritmo,44.0,8.666666030883789,5.0,3.0,394.0,165.0,140.0,145.0,17.100000381469727,5057.1943359375
1980,alfa romeo,sud,46.5,8.633333206176758,5.0,3.0,399.5,159.0,137.0,150.0,13.600000381469727,5728.44091796875
1980,nissan,cherry,37.0,8.033333778381348,5.0,2.0,389.0,160.0,136.0,140.0,,5114.97607421875
1980,fiat,panda,22.0,6.400000095367432,5.0,3.0,338.0,146.0,144.5,115.0,36.0,3830.67529296875
1980,toyota,carina,55.0,9.166666984558105,5.0,4.0,436.0,163.0,139.0,150.0,,4689.94873046875
1980,mazda,626,55.0,8.59999942779541,5.0,4.0,430.5,166.0,137.0,160.0,13.5,5393.43115234375
1980,rover,2000,92.0,11.666666984558105,5.0,5.0,470.0,177.0,138.0,180.0,,12165.0791015625
1980,fiat,126,17.5,6.699999809265137,4.0,2.0,305.5,137.5,133.5,105.0,50.0,2933.62939453125
1980,nissan,cedric,62.5,9.799999237060547,5.5,4.0,469.0,169.0,141.0,120.0,,12200.5634765625
1980,renault,20,76.5,10.300000190734863,5.0,5.0,452.0,173.0,143.0,170.0,,8686.4853515625
1980,nissan,violet,46.5,8.233333587646484,5.0,4.0,408.0,160.0,139.0,145.0,,6457.4326171875
1980,opel,record,73.5,9.333333015441895,5.0,4.0,459.5,172.5,142.0,173.0,12.5,7676.95068359375
1980,alfa romeo,sud,46.5,8.633333206176758,5.0,3.0,399.5,159.0,137.0,150.0,13.600000381469727,5992.2392578125
1980,peugeot,305,48.0,8.366666793823242,5.0,4.0,423.5,163.0,140.0,147.0,16.899999618530273,6191.81298828125
1980,nissan,laurel,71.5,9.199999809265137,5.0,4.0,450.0,167.0,140.5,165.0,,6410.66796875
1980,toyota,crown,106.0,11.033332824707031,5.5,4.0,474.0,169.0,143.5,160.0,,10418.5126953125
1980,ford,taunus,46.0,10.033333778381348,5.0,2.0,434.0,170.0,136.0,142.0,17.700000762939453,5364.5634765625
1980,mitsubishi,celeste,54.0,9.100000381469727,5.0,2.0,411.5,161.0,133.0,161.0,,5337.384765625
1980,BMW,3,66.0,9.533333778381348,5.0,2.0,435.5,161.0,138.0,160.0,13.800000190734863,9268.1572265625
1980,nissan,cherry,38.0,7.4666666984558105,5.0,2.0,389.0,160.0,136.0,140.0,,5021.828125
1980,peugeot,505,70.5,9.399999618530273,5.0,4.0,458.0,172.5,145.0,164.0,13.100000381469727,8883.9052734375
1980,citroen,visa,27.0,6.733333110809326,4.5,5.0,369.0,151.0,141.0,124.0,26.200000762939453,4244.49365234375
