year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1977,fiat,128,40.5,7.599999904632568,5.0,4.0,384.0,159.0,142.0,140.0,17.5,3116.944091796875
1977,renault,6,25.0,6.5,4.0,5.0,386.0,150.5,147.5,118.0,,3453.669677734375
1977,tal/matra,bagheera,62.0,7.900000095367432,3.0,2.0,401.0,173.5,122.0,185.0,,7193.89599609375
1977,peugeot,104,34.0,7.666666507720947,5.0,5.0,358.0,152.0,140.0,135.0,19.299999237060547,3300.124755859375
1977,renault,6,34.5,8.300000190734863,4.0,5.0,386.0,150.5,147.5,135.0,,3796.374755859375
1977,toyota,corolla,41.0,8.100000381469727,5.0,4.0,399.5,157.0,137.5,140.0,,3721.46630859375
1977,renault,30,93.0,10.566666603088379,5.0,4.0,452.0,173.0,143.0,183.0,,8644.9755859375
1977,peugeot,304,48.0,8.133333206176758,5.0,4.0,414.0,157.0,141.0,150.0,17.100000381469727,3864.619873046875
1977,renault,12,39.5,9.0,5.0,4.0,435.0,162.0,143.5,140.0,17.0,3659.283447265625
1977,ford,fiesta,29.0,6.900000095367432,5.0,3.0,356.5,156.5,136.0,131.0,19.700000762939453,3254.34765625
1977,renault,6,25.0,6.5,4.0,5.0,386.0,150.5,147.5,118.0,,3337.979736328125
1977,peugeot,604,100.0,10.533333778381348,5.0,4.0,472.0,177.0,143.0,182.0,10.0,8477.697265625
1977,peugeot,504,68.0,9.366666793823242,5.0,4.0,449.0,169.0,146.0,164.0,13.100000381469727,5977.857421875
1977,nissan,bluebird,65.0,9.5,5.0,4.0,435.5,163.0,139.0,165.0,,5116.1279296875
1977,rover,marina,42.5,9.5,5.0,4.0,429.0,165.5,142.0,138.0,17.5,3586.971435546875
1977,nissan,cherry,33.0,9.0,5.0,4.0,384.0,150.0,134.5,140.0,,3274.8388671875
1977,mazda,929,61.0,11.0,5.0,4.0,440.0,166.0,141.0,155.0,,5063.146484375
1977,mazda,626,55.0,10.5,5.0,4.0,426.0,158.0,142.0,150.0,,4467.0439453125
1977,toyota,cressida,65.5,12.0,5.0,4.0,435.0,168.0,141.5,155.0,,4815.001953125
1977,nissan,violet,53.0,8.5,5.0,4.0,408.0,160.0,139.0,155.0,,4094.47998046875
1977,mazda,323,33.0,9.0,5.0,5.0,382.0,159.5,137.5,125.0,,3308.36962890625
1977,mazda,323,33.0,9.0,5.0,5.0,382.0,159.5,137.5,125.0,,3246.136474609375
1977,alfa romeo,GTV,80.0,9.199999809265137,5.0,4.0,424.0,162.0,143.0,175.0,,6429.6533203125
1977,rover,maxi,51.0,10.5,5.0,5.0,402.0,163.0,140.5,140.0,17.299999237060547,4427.59716796875
1977,citroen,CX,75.0,8.199999809265137,5.0,4.0,466.0,173.0,136.0,174.0,12.800000190734863,6492.17529296875
1977,opel,kadet,40.0,8.199999809265137,5.0,4.0,412.5,158.0,137.5,138.0,19.0,3500.239990234375
1977,renault,20,71.0,9.066666603088379,5.0,4.0,452.0,172.5,143.5,164.0,,6074.4384765625
1977,fiat,127,33.0,6.900000095367432,5.0,2.0,364.5,152.5,136.0,135.0,19.0,3017.394775390625
1977,VW,kaefer,25.0,7.5,5.0,2.0,406.0,155.0,150.0,115.0,37.0,3143.753662109375
1977,toyota,carina,58.0,10.5,5.0,4.0,421.0,163.0,139.0,150.0,,3612.004150390625
1977,renault,14,42.0,8.066666603088379,5.0,5.0,402.5,162.5,140.5,143.0,,4433.6416015625
1977,mazda,626,55.0,10.5,5.0,4.0,426.0,158.0,142.0,150.0,,4200.1162109375
1977,renault,30,92.0,10.566666603088379,5.0,4.0,452.0,173.0,143.0,183.0,,7680.32421875
1977,BMW,5,66.0,9.800000190734863,5.0,4.0,462.0,169.0,142.5,160.0,13.899999618530273,8081.44677734375
1977,lancia,beta,74.0,11.5,5.0,4.0,399.5,165.0,128.5,170.0,11.899999618530273,6095.1494140625
1977,BMW,3,66.0,9.899999618530273,5.0,2.0,435.5,161.0,138.0,160.0,13.800000190734863,6737.39013671875
1977,mercedes,200,69.0,12.0,5.0,4.0,472.5,178.5,144.0,160.0,15.199999809265137,7088.03271484375
1977,citroen,LNA,24.0,5.900000095367432,4.0,3.0,338.0,122.0,137.0,120.0,29.299999237060547,2978.796875
1977,audi,80/90,44.0,8.800000190734863,5.0,2.0,422.5,160.0,136.0,145.0,16.5,5360.51708984375
1977,peugeot,304,48.0,8.133333206176758,5.0,4.0,414.0,157.0,141.0,150.0,17.100000381469727,4267.81640625
1977,mitsubishi,celeste,54.0,11.5,5.0,4.0,399.5,153.5,136.0,155.0,,4611.59912109375
1977,citroen,dyane,24.0,6.099999904632568,4.0,5.0,387.0,150.0,154.0,120.0,,2527.20068359375
1977,peugeot,504,58.0,9.633333206176758,5.0,4.0,448.0,169.0,146.0,154.0,15.800000190734863,5027.12158203125
1977,ford,escort,35.5,8.0,5.0,4.0,398.0,159.5,138.5,127.0,28.399999618530273,3121.169189453125
1977,renault,16,49.0,9.199999809265137,5.0,4.0,423.5,163.0,145.0,148.0,,4402.09619140625
1977,peugeot,604,100.0,10.533333778381348,5.0,4.0,472.0,177.0,143.0,182.0,10.0,8116.70654296875
1977,renault,4,20.0,6.5,4.0,5.0,367.0,148.5,155.0,110.0,,2757.9345703125
1977,nissan,sunny,38.0,10.0,5.0,4.0,394.0,158.0,137.0,150.0,,3399.71044921875
1977,nissan,bluebird,65.0,9.5,5.0,4.0,435.5,163.0,139.0,165.0,,4616.06982421875
1977,VW,derby,37.0,7.599999904632568,5.0,2.0,383.5,156.0,135.0,140.0,15.399999618530273,3730.948974609375
1977,alfa romeo,sud,46.0,7.199999809265137,5.0,4.0,389.0,159.0,137.0,150.0,13.600000381469727,4271.3076171875
1977,rover,allegro,32.0,7.400000095367432,5.0,2.0,385.0,161.5,139.0,126.0,22.0,3158.809814453125
1977,toyota,starlet,34.5,7.300000190734863,5.0,3.0,368.0,152.5,138.0,140.0,,2896.995361328125
1977,audi,100/200,62.5,8.899999618530273,5.0,4.0,468.0,177.0,139.5,160.0,13.399999618530273,6624.27978515625
1977,honda,accord,59.0,11.5,5.0,4.0,410.5,162.0,134.0,147.0,,4617.416015625
1977,renault,5,26.5,6.300000190734863,4.0,2.0,350.5,152.5,140.0,123.0,,3281.593017578125
1977,peugeot,104,33.0,7.666666507720947,5.0,5.0,358.0,152.0,140.0,135.0,19.299999237060547,3683.064697265625
1977,renault,30,92.0,10.566666603088379,5.0,4.0,452.0,173.0,143.0,183.0,,8247.8359375
1977,rover,dolomite,95.0,13.5,5.0,4.0,412.5,157.0,137.0,187.0,9.800000190734863,6994.66943359375
1977,mitsubishi,lancer,40.0,7.400000095367432,5.0,4.0,399.5,153.5,136.0,145.0,,3540.849609375
1977,fiat,126,18.0,5.400000095367432,4.0,2.0,305.5,137.5,133.5,105.0,50.0,2151.835693359375
1977,honda,civic,44.0,8.5,5.0,4.0,365.5,150.5,132.5,,14.0,3043.125732421875
1977,peugeot,504,58.0,9.633333206176758,5.0,4.0,448.0,169.0,146.0,154.0,15.800000190734863,5169.32763671875
1977,fiat,argenta,72.0,9.800000190734863,5.0,4.0,439.0,164.0,143.5,165.0,11.800000190734863,5828.29052734375
1977,opel,ascona,44.0,7.900000095367432,5.0,4.0,432.0,167.0,138.0,142.0,19.0,4077.714599609375
1977,toyota,carina,55.0,10.5,5.0,4.0,421.0,163.0,139.0,150.0,,4218.19384765625
1977,rover,allegro,34.0,7.400000095367432,5.0,2.0,385.0,161.5,139.0,126.0,22.0,3345.931884765625
1977,BMW,3,66.0,9.899999618530273,5.0,2.0,435.5,161.0,138.0,160.0,13.800000190734863,5920.92578125
1977,innocenti,90,32.0,7.5,5.0,3.0,312.0,150.0,138.0,140.0,16.399999618530273,3163.069580078125
1977,ford,taunus,43.5,9.433333396911621,5.0,4.0,434.0,170.0,136.5,140.0,19.5,4178.12060546875
1977,ford,granada,55.0,10.699999809265137,5.0,4.0,463.5,179.0,142.0,147.0,17.700000762939453,5112.29833984375
1977,audi,100/200,63.0,8.899999618530273,5.0,4.0,468.0,177.0,139.5,160.0,13.399999618530273,6148.6533203125
1977,honda,civic,40.0,8.5,5.0,4.0,365.5,150.5,132.5,,14.0,3497.632080078125
1977,fiat,argenta,72.0,9.800000190734863,5.0,4.0,439.0,164.0,143.5,165.0,11.800000190734863,5418.75927734375
1977,mitsubishi,celeste,55.0,11.5,5.0,4.0,399.5,153.5,136.0,155.0,,4816.80859375
1977,renault,6,25.0,6.5,4.0,5.0,386.0,150.5,147.5,118.0,,2877.477294921875
1977,peugeot,104,32.0,7.666666507720947,5.0,5.0,358.0,152.0,140.0,135.0,19.299999237060547,3470.43505859375
1977,ford,taunus,43.0,9.433333396911621,5.0,4.0,434.0,170.0,136.5,140.0,19.5,3695.753662109375
1977,opel,kadet,35.5,7.599999904632568,5.0,4.0,412.5,158.0,137.5,128.0,22.5,3218.754150390625
1977,ford,granada,54.0,10.699999809265137,5.0,4.0,463.5,179.0,142.0,147.0,17.700000762939453,5169.32763671875
1977,alfa romeo,giulia,76.0,12.5,5.0,4.0,418.5,156.0,143.0,165.0,,5112.29833984375
1977,audi,80/90,44.0,8.800000190734863,5.0,2.0,422.5,160.0,136.0,145.0,16.5,4452.2734375
1977,honda,civic,40.5,8.5,5.0,4.0,365.5,150.5,132.5,,14.0,3255.47119140625
1977,fiat,127,33.0,6.900000095367432,5.0,2.0,364.5,152.5,136.0,135.0,19.0,3009.752685546875
1977,innocenti,90,36.0,7.5,5.0,3.0,312.0,150.0,138.0,140.0,16.399999618530273,2683.5224609375
1977,mercedes,200,69.0,12.0,5.0,4.0,472.5,178.5,144.0,160.0,15.199999809265137,8511.712890625
1977,ford,escort,40.0,8.600000381469727,5.0,4.0,398.0,159.5,138.5,137.0,21.899999618530273,3442.49267578125
1977,ford,taunus,40.0,9.433333396911621,5.0,4.0,434.0,170.0,136.5,140.0,19.5,4077.714599609375
1977,opel,ascona,44.0,7.900000095367432,5.0,4.0,432.0,167.0,138.0,142.0,19.0,4072.142822265625
1977,ford,escort,42.0,9.699999809265137,5.0,4.0,398.0,159.5,138.5,140.0,20.0,3149.5927734375
1977,ford,granada,73.0,11.100000381469727,5.0,4.0,463.5,179.0,142.0,158.0,14.5,6242.92724609375
1977,ford,fiesta,29.5,6.900000095367432,5.0,3.0,356.5,156.5,136.0,131.0,19.700000762939453,3280.765869140625
1977,toyota,corolla,52.0,8.100000381469727,5.0,4.0,399.5,157.0,137.5,140.0,,3235.95751953125
1977,citroen,2CV6,18.0,5.800000190734863,4.0,4.0,383.0,148.0,160.0,102.0,,2426.84619140625
1977,renault,16,40.5,9.199999809265137,5.0,4.0,423.5,163.0,145.0,148.0,,4957.30029296875
1977,fiat,131F,48.0,8.899999618530273,5.0,4.0,426.5,165.0,140.0,150.0,16.200000762939453,3945.675537109375
1977,tal/matra,bagheera,62.0,7.900000095367432,3.0,2.0,401.0,173.5,122.0,185.0,,5915.1357421875
1977,opel,chevette,43.5,9.100000381469727,5.0,4.0,419.0,157.0,131.0,146.0,14.600000381469727,3546.215087890625
1977,renault,6,25.0,6.5,4.0,5.0,386.0,150.5,147.5,118.0,,3456.14599609375
1977,BMW,5,66.0,9.800000190734863,5.0,4.0,462.0,169.0,142.5,160.0,13.899999618530273,7059.56494140625
1977,fiat,128,40.5,7.599999904632568,5.0,4.0,384.0,159.0,142.0,140.0,17.5,3310.87841796875
1977,renault,16,48.0,9.199999809265137,5.0,4.0,423.5,163.0,145.0,148.0,,5076.9814453125
1977,ford,taunus,43.5,9.433333396911621,5.0,4.0,434.0,170.0,136.5,140.0,19.5,3800.89404296875
1977,renault,12,37.0,9.0,5.0,4.0,435.0,162.0,143.5,140.0,17.0,4293.99951171875
1977,fiat,128,40.0,7.599999904632568,5.0,4.0,384.0,159.0,142.0,140.0,17.5,3347.4072265625
1977,opel,record,73.5,9.399999618530273,5.0,4.0,459.5,172.5,142.0,173.0,12.5,5534.02294921875
1977,ford,granada,55.0,10.699999809265137,5.0,4.0,463.5,179.0,142.0,147.0,17.700000762939453,5110.10498046875
1977,lancia,a112,31.0,6.300000190734863,5.0,3.0,320.0,148.0,136.0,135.0,,2868.743896484375
1977,ford,fiesta,33.0,6.900000095367432,5.0,3.0,356.5,156.5,136.0,137.0,17.600000381469727,2946.95361328125
1977,mazda,929,61.0,11.0,5.0,4.0,440.0,166.0,141.0,155.0,,4855.44287109375
1977,opel,record,55.0,10.199999809265137,5.0,4.0,459.5,172.5,142.0,155.0,16.0,5081.77490234375
1977,fiat,131F,48.0,8.899999618530273,5.0,4.0,426.5,165.0,140.0,150.0,16.200000762939453,4003.4677734375
1977,tal/simca,1307,50.0,9.09999942779541,5.0,4.0,424.5,168.0,139.0,152.0,16.700000762939453,3965.939453125
1977,citroen,2CV6,17.5,5.800000190734863,4.0,4.0,383.0,148.0,160.0,102.0,,2307.58837890625
1977,rover,princess,61.0,10.899999618530273,5.0,4.0,445.5,173.0,141.0,158.0,15.5,4966.92333984375
1977,renault,15,44.0,8.466667175292969,5.0,2.0,426.0,163.0,134.0,148.0,,5573.8388671875
1977,VW,passat,40.5,8.600000381469727,5.0,4.0,429.0,161.5,136.0,150.0,16.5,4811.75439453125
1977,nissan,sunny,38.0,10.0,5.0,4.0,394.0,158.0,137.0,150.0,,3498.377197265625
1977,citroen,ami,23.5,6.400000095367432,4.0,4.0,399.0,152.0,149.0,120.0,,3152.424072265625
1977,citroen,2CV6,19.0,6.099999904632568,4.0,4.0,383.0,148.0,160.0,110.0,,2378.76025390625
1977,VW,golf,37.0,8.300000190734863,5.0,5.0,370.5,161.0,141.0,140.0,16.5,3554.261962890625
1977,toyota,starlet,34.0,7.300000190734863,5.0,3.0,368.0,152.5,138.0,140.0,,2708.626708984375
1977,citroen,dyane,24.0,6.099999904632568,4.0,5.0,387.0,150.0,154.0,120.0,,2664.963623046875
1977,audi,50,37.0,7.599999904632568,5.0,3.0,350.0,156.0,134.5,142.0,15.399999618530273,3826.021728515625
1977,citroen,GSA,40.5,7.9666666984558105,5.0,4.0,412.0,161.0,135.0,149.0,17.0,4245.8740234375
1977,ford,escort,35.5,8.0,5.0,4.0,398.0,159.5,138.5,127.0,28.399999618530273,3442.181640625
1977,fiat,argenta,55.0,9.800000190734863,5.0,4.0,439.0,164.0,143.5,165.0,11.800000190734863,5053.30419921875
1977,VW,passat,40.0,8.600000381469727,5.0,4.0,429.0,161.5,136.0,150.0,16.5,4170.85546875
1977,fiat,131F,48.0,8.899999618530273,5.0,4.0,426.5,165.0,140.0,150.0,16.200000762939453,3991.150390625
1977,audi,50,37.0,7.599999904632568,5.0,3.0,350.0,156.0,134.5,142.0,15.399999618530273,3693.973388671875
1977,renault,4,25.0,6.5,4.0,5.0,367.0,148.5,155.0,110.0,,2558.06396484375
1977,peugeot,104,33.0,7.666666507720947,5.0,5.0,358.0,152.0,140.0,135.0,19.299999237060547,3445.360595703125
1977,BMW,5,66.0,9.800000190734863,5.0,4.0,462.0,169.0,142.5,160.0,13.899999618530273,7500.85302734375
1977,alfa romeo,giulia,63.0,12.5,5.0,4.0,418.5,156.0,143.0,165.0,,5212.17236328125
1977,renault,4,25.0,6.5,4.0,5.0,367.0,148.5,155.0,110.0,,2903.021484375
1977,VW,kaefer,25.0,7.5,5.0,2.0,406.0,155.0,150.0,115.0,37.0,2900.411865234375
1977,BMW,3,66.0,9.899999618530273,5.0,2.0,435.5,161.0,138.0,160.0,13.800000190734863,6167.056640625
1977,honda,accord,59.0,11.5,5.0,4.0,410.5,162.0,134.0,147.0,,4992.2109375
1977,nissan,violet,59.0,8.0,5.0,4.0,408.0,160.0,139.0,145.0,,3583.95849609375
1977,renault,15,46.0,8.466667175292969,5.0,2.0,426.0,163.0,134.0,148.0,,4846.9375
1977,citroen,GSA,40.5,7.9666666984558105,5.0,4.0,412.0,161.0,135.0,149.0,17.0,4429.103515625
1977,talbot,simca,37.0,9.133333206176758,5.0,5.0,394.5,159.0,145.5,136.0,19.700000762939453,3458.919189453125
1977,VW,polo,29.0,7.5,5.0,3.0,350.0,156.0,134.5,132.0,21.700000762939453,3211.5029296875
1977,alfa romeo,sud,46.0,7.199999809265137,5.0,4.0,389.0,159.0,137.0,150.0,13.600000381469727,4218.19384765625
1977,talbot,180,81.0,12.0,5.0,4.0,452.5,173.0,145.0,170.0,14.5,6190.19970703125
1977,nissan,cedric,87.0,12.5,6.0,4.0,478.5,170.5,144.0,165.0,,7170.9296875
1977,fiat,127,34.5,6.900000095367432,5.0,2.0,364.5,152.5,136.0,135.0,19.0,2958.67041015625
1977,audi,100/200,63.0,8.899999618530273,5.0,4.0,468.0,177.0,139.5,160.0,13.399999618530273,6320.630859375
1977,renault,15,44.0,8.466667175292969,5.0,2.0,426.0,163.0,134.0,148.0,,5165.78125
1977,talbot,simca,43.0,9.133333206176758,5.0,5.0,394.5,159.0,145.5,136.0,19.700000762939453,3399.71044921875
1977,lancia,a112,31.0,6.300000190734863,5.0,3.0,320.0,148.0,136.0,135.0,,3033.72802734375
1977,VW,golf,37.0,8.300000190734863,5.0,5.0,370.5,161.0,141.0,140.0,16.5,3812.2529296875
1977,talbot,avenger,44.0,7.099999904632568,5.0,4.0,414.5,161.5,141.0,143.0,15.699999809265137,3448.37353515625
1977,lancia,a112,31.0,6.300000190734863,5.0,3.0,320.0,148.0,136.0,135.0,,3008.2470703125
1977,citroen,CX,75.0,8.199999809265137,5.0,4.0,466.0,173.0,136.0,174.0,12.800000190734863,6720.48681640625
1977,honda,civic,40.5,8.5,5.0,4.0,365.5,150.5,132.5,,14.0,3575.714599609375
1977,renault,5,26.5,6.300000190734863,4.0,2.0,350.5,152.5,140.0,123.0,,3098.8662109375
1977,renault,15,44.0,8.466667175292969,5.0,2.0,426.0,163.0,134.0,148.0,,5062.03173828125
1977,rover,3500,114.0,15.0,5.0,5.0,470.0,177.0,138.0,201.0,8.699999809265137,10671.287109375
1977,tal/simca,1000,32.5,8.533332824707031,5.0,4.0,381.0,148.5,136.5,133.0,21.700000762939453,2703.8232421875
1977,mazda,818,53.5,10.5,5.0,4.0,407.5,159.5,138.0,150.0,,3613.243408203125
1977,mazda,818,44.0,10.0,5.0,4.0,407.5,159.5,138.0,140.0,,3870.94140625
1977,innocenti,90,36.0,7.5,5.0,3.0,312.0,150.0,138.0,140.0,16.399999618530273,3184.71630859375
1977,citroen,CX,75.0,9.533332824707031,5.0,4.0,466.0,173.0,136.0,174.0,12.800000190734863,6922.8828125
1977,opel,kadet,40.5,8.199999809265137,5.0,4.0,412.5,158.0,137.5,138.0,19.0,2954.242431640625
1977,mazda,1000,33.0,9.0,5.0,5.0,382.0,159.5,137.5,125.0,,2773.462646484375
1977,peugeot,604,100.0,10.533333778381348,5.0,4.0,472.0,177.0,143.0,182.0,10.0,9166.26953125
