year,brand,model,horsepower,consumption,places,doors,length,width,height,speed,acceleration,price_eur
1985,peugeot,205,33.0,6.400000095367432,5.0,3.0,370.5,156.0,137.5,134.0,18.799999237060547,5102.90234375
1985,rover,2000,74.5,9.0,5.0,5.0,470.0,177.0,135.0,167.0,13.0,11451.96875
1985,nissan,bluebird,77.0,12.5,5.0,4.0,436.0,169.0,139.5,170.0,,6279.67626953125
1985,nissan,laurel,88.0,9.766666412353516,5.0,4.0,467.5,169.0,140.0,170.0,,11474.01171875
1985,alfa romeo,arna,44.0,8.266666412353516,5.0,3.0,400.0,162.0,134.0,150.0,,4973.626953125
1985,mercedes,190,77.0,8.533332824707031,5.0,4.0,442.0,168.0,138.5,175.0,13.199999809265137,11886.08203125
1985,peugeot,305,48.0,7.4666666984558105,5.0,4.0,426.5,163.0,141.0,152.0,17.0,6620.28564453125
1985,peugeot,505,70.5,8.899999618530273,5.0,4.0,458.0,173.5,144.0,175.0,12.199999809265137,8268.169921875
1985,volvo,240,76.0,9.100000381469727,5.0,4.0,479.0,171.0,143.0,160.0,14.0,7541.01513671875
1985,citroen,2CV6,21.0,6.099999904632568,4.0,5.0,383.0,148.0,160.0,115.0,33.5,2482.70166015625
1985,peugeot,305,48.0,7.4666666984558105,5.0,4.0,426.5,163.0,141.0,152.0,17.0,6356.91943359375
1985,VW,golf,40.5,6.900000095367432,5.0,3.0,398.5,166.5,141.5,151.0,16.700000762939453,6148.2109375
1985,nissan,laurel,88.0,9.766666412353516,5.0,4.0,467.5,169.0,140.0,170.0,,7000.49169921875
1985,volvo,340,46.5,7.4666666984558105,5.0,3.0,423.0,166.0,144.0,155.0,15.0,4855.5400390625
1985,toyota,tercel,53.0,6.633333683013916,5.0,3.0,388.0,161.5,138.5,150.0,,8776.990234375
1985,nissan,micra,40.0,6.0333333015441895,4.0,3.0,364.5,156.0,139.5,145.0,,5154.1640625
1985,opel,record,66.0,8.466666221618652,5.0,4.0,465.0,172.5,142.0,173.0,14.0,8210.166015625
1985,opel,ascona,55.0,7.5,5.0,4.0,436.5,167.0,139.5,160.0,15.5,5981.052734375
1985,opel,kadet,40.0,7.066666603088379,5.0,3.0,400.0,166.5,140.0,150.0,16.5,6214.95849609375
1985,peugeot,205,33.0,6.400000095367432,5.0,3.0,370.5,156.0,137.5,134.0,18.799999237060547,4630.42578125
1985,fiat,argenta,72.0,9.233333587646484,5.0,4.0,443.5,165.5,143.5,165.0,12.699999809265137,6574.1533203125
1985,opel,senator,100.0,11.100000381469727,5.0,4.0,484.0,172.0,141.5,195.0,11.5,13988.353515625
1985,opel,kadet,44.0,7.066666603088379,5.0,3.0,400.0,166.5,140.0,150.0,16.5,5055.66259765625
1985,yugo,,33.0,7.4666666984558105,4.0,3.0,349.0,154.0,139.0,135.0,21.700000762939453,2714.34130859375
1985,nissan,sunny,44.0,8.0,5.0,5.0,413.5,164.0,139.0,160.0,,6478.03857421875
1985,talbot,horizon,43.5,7.800000190734863,5.0,5.0,396.0,168.0,141.0,147.0,16.899999618530273,4089.754638671875
1985,opel,ascona,55.0,7.5,5.0,4.0,436.5,167.0,139.5,160.0,15.5,6662.76123046875
1985,opel,corsa,33.0,6.233333110809326,5.0,3.0,362.0,153.0,136.5,140.0,19.5,4196.17626953125
1985,talbot,solara,51.5,7.4666666984558105,5.0,4.0,439.5,168.0,139.0,155.0,15.600000381469727,5425.28857421875
1985,VW,jetta,40.0,7.0333333015441895,5.0,4.0,431.5,166.5,141.5,149.0,17.200000762939453,6564.0859375
1985,nissan,bluebird,66.0,10.0,5.0,4.0,436.0,169.0,139.5,160.0,,8297.2314453125
1985,talbot,samba,33.0,5.566666603088379,4.0,3.0,350.5,153.0,136.0,143.0,18.200000762939453,3511.079833984375
